SSID, BSS, RSSI, Channel, Time
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:31:48 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:31:54 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:31:59 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:32:03 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:32:08 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-75", "1", "11:32:12 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-89", "1", "11:32:16 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-89", "1", "11:32:21 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-89", "1", "11:32:25 AM"
"XPRESS", "B4:14:89:FF:1F:01", "-89", "1", "11:32:30 AM"
"Sigma", "B4:A4:E3:64:B6:6B", "-80", "44", "11:32:16 AM"
"Sigma", "B4:A4:E3:64:B6:6B", "-80", "44", "11:32:21 AM"
"Sigma", "B4:A4:E3:64:B6:6B", "-80", "44", "11:32:25 AM"
"Sigma", "B4:A4:E3:64:B6:6B", "-80", "44", "11:32:30 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-81", "36", "11:31:44 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:31:48 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:31:54 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:31:59 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:32:03 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:32:08 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:32:12 AM"
"EventosUAndes", "18:9C:5D:6C:13:0D", "-72", "36", "11:32:16 AM"
"", "00:25:45:B7:25:03", "-47", "1", "11:31:34 AM"
"", "00:25:45:B7:25:03", "-72", "1", "11:31:38 AM"
"", "00:25:45:B7:25:03", "-67", "1", "11:31:44 AM"
"", "00:25:45:B7:25:03", "-67", "1", "11:31:48 AM"
"", "00:25:45:B7:25:03", "-72", "1", "11:31:54 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:31:59 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:32:03 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:32:08 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:32:12 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:32:16 AM"
"", "00:25:45:B7:25:03", "-87", "1", "11:32:21 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-83", "149", "11:31:59 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-74", "149", "11:32:03 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-76", "149", "11:32:08 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-73", "149", "11:32:12 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-73", "149", "11:32:16 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-73", "149", "11:32:21 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-75", "149", "11:32:25 AM"
"XPRESS", "B4:A4:E3:64:AF:2E", "-75", "149", "11:32:30 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-73", "153", "11:31:44 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-73", "153", "11:31:48 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:31:54 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:31:59 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:32:03 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:32:08 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:32:12 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:32:16 AM"
"Sigma", "64:E9:50:6B:AA:3C", "-69", "153", "11:32:21 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:25 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:29 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:34 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:38 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:44 AM"
"", "00:25:45:B1:09:03", "-82", "11", "11:31:48 AM"
"", "00:25:45:B1:09:03", "-85", "11", "11:31:54 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:31:59 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:32:03 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:32:08 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:32:12 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:32:16 AM"
"", "00:25:45:B1:09:03", "-81", "11", "11:32:21 AM"
"Sigma", "B4:14:89:FE:DC:34", "-86", "6", "11:31:38 AM"
"Sigma", "B4:14:89:FE:DC:34", "-86", "6", "11:31:44 AM"
"Sigma", "B4:14:89:FE:DC:34", "-86", "6", "11:31:48 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:31:54 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:31:59 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:32:03 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:32:08 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:32:12 AM"
"Sigma", "B4:14:89:FE:DC:34", "-78", "6", "11:32:16 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-85", "1", "11:31:44 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-85", "1", "11:31:48 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-85", "1", "11:31:54 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-76", "1", "11:31:59 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-62", "1", "11:32:03 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-74", "1", "11:32:08 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-74", "1", "11:32:12 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-74", "1", "11:32:16 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-81", "1", "11:32:21 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-81", "1", "11:32:25 AM"
"EventosUAndes", "B4:A4:E3:64:B6:65", "-71", "1", "11:32:30 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-80", "161", "11:31:38 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-80", "161", "11:31:44 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-80", "161", "11:31:48 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-57", "161", "11:31:54 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-59", "161", "11:31:59 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-59", "161", "11:32:03 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-59", "161", "11:32:08 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-42", "161", "11:32:12 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-43", "161", "11:32:16 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-41", "161", "11:32:21 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-43", "161", "11:32:25 AM"
"XPRESS", "B4:14:89:FF:4A:5E", "-45", "161", "11:32:30 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-70", "6", "11:31:01 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:06 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:09 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:13 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:17 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:21 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:25 AM"
"XPRESS", "B4:14:89:D1:B8:81", "-79", "6", "11:31:29 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:31:38 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:31:44 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:31:48 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:31:54 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:31:59 AM"
"", "64:E9:50:6B:A9:DF", "-76", "44", "11:32:03 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:31:44 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:31:48 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:31:54 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:31:59 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:32:03 AM"
"", "64:E9:50:6B:A9:D0", "-76", "1", "11:32:08 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:01 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:06 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:09 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:13 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:17 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:21 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:25 AM"
"", "B4:14:89:FF:50:A3", "-82", "11", "11:31:29 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:17 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:21 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:25 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:29 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:34 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:38 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:44 AM"
"XPRESS", "B4:14:89:FE:DF:8E", "-77", "44", "11:31:48 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-84", "157", "11:31:13 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-70", "157", "11:31:17 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-70", "157", "11:31:21 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:25 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:29 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:34 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:38 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:44 AM"
"EventosUAndes", "B4:A4:E3:58:52:2A", "-78", "157", "11:31:48 AM"
"Sigma", "00:25:45:B6:6F:FB", "-78", "161", "11:31:29 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:34 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:38 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:44 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:48 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:54 AM"
"Sigma", "00:25:45:B6:6F:FB", "-68", "161", "11:31:59 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:01 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:06 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:09 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:13 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:17 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:21 AM"
"", "00:25:45:B7:17:83", "-83", "11", "11:31:25 AM"
"XPRESS", "00:25:45:B7:25:0E", "-80", "44", "11:31:29 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:34 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:38 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:44 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:48 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:54 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:31:59 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:32:03 AM"
"XPRESS", "00:25:45:B7:25:0E", "-60", "44", "11:32:08 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-80", "149", "11:31:54 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-80", "149", "11:31:59 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-76", "149", "11:32:03 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-77", "149", "11:32:08 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-73", "149", "11:32:12 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-76", "149", "11:32:16 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-67", "149", "11:32:21 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-67", "149", "11:32:25 AM"
"EventosUAndes", "B4:A4:E3:64:AF:2A", "-67", "149", "11:32:30 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-84", "161", "11:31:44 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-84", "161", "11:31:48 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:31:54 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:31:59 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:32:03 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:32:08 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:32:12 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-75", "161", "11:32:16 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-82", "161", "11:32:21 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-82", "161", "11:32:25 AM"
"XPRESS", "B4:14:89:FF:50:9E", "-82", "161", "11:32:30 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:25 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:29 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:34 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:38 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:44 AM"
"Sigma", "B4:A4:E3:58:52:24", "-81", "11", "11:31:48 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:31:38 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:31:44 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:31:48 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:31:54 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:31:59 AM"
"XPRESS", "B4:14:89:FE:A5:31", "-70", "11", "11:32:03 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-65", "11", "11:31:29 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-53", "11", "11:31:34 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-62", "11", "11:31:38 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-70", "11", "11:31:44 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-70", "11", "11:31:48 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-76", "11", "11:31:54 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:31:59 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:32:03 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:32:08 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:32:12 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:32:16 AM"
"EventosUAndes", "00:25:45:B6:6F:F5", "-83", "11", "11:32:21 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:13 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:17 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:21 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:25 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:29 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:34 AM"
"XPRESS", "00:25:45:B1:09:0E", "-74", "153", "11:31:38 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-83", "1", "11:31:54 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-74", "1", "11:31:59 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-68", "1", "11:32:03 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-68", "1", "11:32:08 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-81", "1", "11:32:12 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-64", "1", "11:32:16 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-79", "1", "11:32:21 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-79", "1", "11:32:25 AM"
"XPRESS", "B4:A4:E3:64:B6:61", "-67", "1", "11:32:30 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-81", "161", "11:31:44 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-81", "161", "11:31:48 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-56", "161", "11:31:54 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-56", "161", "11:31:59 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-56", "161", "11:32:03 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-51", "161", "11:32:08 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-45", "161", "11:32:12 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-46", "161", "11:32:16 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-44", "161", "11:32:21 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-48", "161", "11:32:25 AM"
"EventosUAndes", "B4:14:89:FF:4A:5A", "-46", "161", "11:32:30 AM"
"Sigma", "18:9C:5D:6C:13:03", "0", "11", "11:31:44 AM"
"Sigma", "18:9C:5D:6C:13:03", "-71", "11", "11:31:48 AM"
"Sigma", "18:9C:5D:6C:13:03", "-71", "11", "11:31:54 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:31:59 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:03 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:08 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:12 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:16 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:21 AM"
"Sigma", "18:9C:5D:6C:13:03", "-76", "11", "11:32:25 AM"
"", "00:25:45:B7:12:53", "-93", "1", "11:31:01 AM"
"", "00:25:45:B7:12:53", "-93", "1", "11:31:06 AM"
"", "00:25:45:B7:12:53", "-93", "1", "11:31:09 AM"
"", "00:25:45:B7:12:53", "-93", "1", "11:31:13 AM"
"", "00:25:45:B7:12:53", "-93", "1", "11:31:17 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-83", "6", "11:31:48 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-83", "6", "11:31:54 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-71", "6", "11:31:59 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-71", "6", "11:32:03 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-71", "6", "11:32:08 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-67", "6", "11:32:12 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-71", "6", "11:32:16 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-65", "6", "11:32:21 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-70", "6", "11:32:25 AM"
"Sigma", "B4:A4:E3:64:AF:24", "-70", "6", "11:32:30 AM"
